7486_7	7486_8	7486_9	7486_10	7486_17	7486_18	7486_19	7486_20
RP5-1182A14.5	5	2	13	4	3	6	9	4
CROCCP2	7496	5530	7798	7341	6123	5377	6280	4302
RP5-1182A14.8	0	0	0	0	0	0	0	0
MST1P2	83	68	98	106	102	87	91	92
RP1-163M9.8	0	0	0	0	0	0	0	0
RNU1-3	0	0	0	0	0	0	0	0
RP5-875O13.7	0	0	1	0	3	2	1	0
EIF1AP1	7	2	2	5	4	1	6	2
ESPNP	0	1	5	4	8	0	5	0
RP1-163M9.7	0	0	0	0	0	1	0	0
RP5-1182A14.7	0	0	0	0	0	0	0	0
CROCC	3605	2452	3982	3480	3145	1906	3075	1584
RP1-163M9.5	0	0	0	0	0	0	0	0
RNU1-4	0	0	0	0	0	0	0	0
MST1L	66	50	57	69	50	65	65	38
RP11-108M9.1	0	0	0	0	0	0	0	0
RP11-108M9.2	0	0	0	0	0	0	0	0
MIR3675	0	0	0	0	0	0	0	0
RP11-108M9.3	4	2	5	6	4	3	6	2
RNU1-5P	0	0	0	0	0	0	0	0
RP11-108M9.4	1	3	1	0	8	2	12	1
RP11-108M9.5	0	0	3	0	11	0	6	0
RNU1-2	1	1	0	2	0	0	0	0
RP11-108M9.6	7	9	6	12	14	6	7	2
MFAP2	1	0	3	2	1	1	1	0
RP1-37C10.3	2	2	1	3	0	0	2	0
ATP13A2	3763	3979	4038	5662	3938	5658	4277	4755
SDHB	2054	1686	2098	2270	2161	2154	2306	1632
PADI2	0	0	0	0	2	4	1	1
RP11-380J14.1	0	0	0	0	0	0	0	0
RP11-380J14.4	0	0	0	0	0	0	0	0
PADI1	0	0	0	0	0	0	0	1
PADI3	0	0	0	0	0	0	0	0
MIR3972	0	0	0	0	0	0	0	0
PADI4	56	13	72	31	23	8	32	5
PADI6	0	1	0	0	0	1	0	2
RP1-20B21.4	0	0	0	0	0	0	0	0
RCC2	6046	3781	6569	5180	8355	6803	8451	5414
ARHGEF10L	0	4	0	1	1	3	3	3
RP11-473A10.2	0	0	0	0	0	0	0	0
ACTL8	2	0	0	0	0	0	0	0
RP11-658E23.1	0	0	0	0	0	0	0	0
RP11-174G17.2	0	0	0	0	0	0	0	0
IGSF21	1	0	0	0	0	0	0	0
RP11-174G17.3	0	0	0	0	0	0	0	1
RP11-174G17	0	0	0	0	0	0	0	0
RP11-422P22.1	0	0	0	0	0	0	0	0
KLHDC7A	0	0	0	0	0	0	0	1
RP1-8B22.1	0	0	0	0	0	0	0	0
RP1-8B22.2	0	0	0	0	0	0	0	0
PAX7	0	0	0	0	0	0	0	0
TAS1R2	1	0	0	0	0	0	0	1
RP13-279N23.2	0	1	0	0	0	2	0	1
ALDH4A1	142	203	170	306	262	364	260	302
MIR4695	0	0	0	0	0	0	0	0
MIR1290	0	0	0	3	0	0	0	0
IFFO2	1385	1918	1445	2596	1839	2555	1733	1991
RP5-1126H10.2	50	60	40	74	40	57	25	48
UBR4	20636	14857	21658	18724	12041	11666	11341	8584
RP1-43E13.2	27	22	27	27	45	23	28	19
EMC1	2411	1896	2595	2637	2061	2037	2220	1550
MRTO4	1687	1193	1726	1620	1598	1207	1761	1023
AKR7L	18	23	22	44	19	28	22	21
AKR7A3	52	29	41	38	41	33	49	33
RP4-657E11.10	43	28	60	59	41	37	44	30
AKR7A2	1144	727	1251	1080	2065	1820	2302	1611
RNU6-1099P	3	4	3	0	6	3	1	4
PQLC2	492	499	550	717	349	578	438	464
CAPZB	12425	8782	13948	11491	15932	14471	16576	11342
RN7SL277P	5	1	3	3	1	4	3	0
RNU4-28P	0	0	0	0	0	0	0	0
RP5-1056L3.1	0	0	3	0	0	0	2	0
MINOS1	385	392	420	545	462	509	538	459
NBL1	1152	888	1289	1133	1408	1563	1467	1339
MINOS1-NBL1	0	0	0	0	0	0	0	0
RP5-1056L3.3	143	84	151	99	127	70	154	50
HTR6	1	7	1	8	3	4	8	2
TMCO4	1055	792	1116	1064	1118	1091	1194	867
RNF186	0	0	1	0	0	1	1	0
RP11-91K11.2	0	0	0	0	0	0	0	0
OTUD3	1800	1504	1829	2229	1946	2060	1878	1595
PLA2G2E	0	2	0	0	0	0	0	0
RN7SL304P	0	0	0	0	0	0	0	0
PLA2G2A	0	0	0	0	0	0	0	0
PLA2G5	0	0	0	0	0	0	0	0
PLA2G2D	1	0	0	1	0	1	0	0
PLA2G2F	0	0	0	0	1	1	0	1
RP3-340N1.2	0	0	0	0	1	1	1	0
PLA2G2C	4	2	2	3	2	6	0	10
RP3-340N1.5	22	39	16	34	13	57	13	56
UBXN10	29	58	21	56	56	123	41	86
RP3-340N1.6	0	0	0	0	0	0	0	0
RP3-340N1.7	0	0	0	0	0	0	0	0
VWA5B1	2	1	1	8	5	2	2	2
RP4-745E8.2	3	2	6	5	2	0	1	2
RP4-749H3.1	0	0	0	0	0	0	0	0
RP4-749H3.2	0	0	0	0	0	0	0	2
RP4-749H3.4	0	0	0	0	0	0	0	0
RP4-749H3.3	0	0	0	0	0	0	0	0
CAMK2N1	155	235	145	306	117	140	111	140
MUL1	1044	1109	1202	1382	1001	1244	1026	1009
RP11-401M16.3	0	1	0	0	0	0	0	0
FAM43B	0	0	0	0	0	0	0	0
CDA	0	2	0	0	5	7	3	7
PINK1	458	306	467	356	228	200	276	159
MIR6084	0	0	0	0	0	0	0	0
RP11-401M16.7	265	235	310	248	282	200	289	164
DDOST	4654	3138	5005	4232	5179	4187	5230	3325
KIF17	2	7	0	3	1	0	1	2
RP5-930J4.5	0	0	0	0	0	0	0	0
SH2D5	0	16	0	18	3	1	2	6
RP5-930J4.2	0	0	0	0	0	0	0	0
HP1BP3	18075	16270	18332	20388	20171	18841	20248	14549
EIF4G3	2832	3580	2854	4536	2905	4435	2863	3461
RNU7-200P	0	0	0	0	0	0	0	0
MIR1256	0	0	0	0	0	1	0	0
RP11-487E1.1	0	0	0	9	2	1	2	0
RP11-487E1.2	1	1	1	2	0	0	0	0
RP11-628K18.1	0	1	2	0	0	1	0	0
ECE1	6674	6016	7199	8151	6611	7399	6894	5536
RP3-329E20.2	1	0	6	5	1	0	1	0
RP5-1071N3.1	172	98	214	132	156	95	143	77
RP11-560O15.1	1	0	1	0	0	1	1	0
RP11-293F5.8	0	0	0	0	0	0	0	0
RP11-293F5.1	0	0	0	0	0	0	0	0
RP11-293F5.2	53	27	59	52	36	40	24	25
HS6ST1P	0	0	0	1	0	1	0	0
RP11-293F5.4	0	0	0	0	1	0	0	0
NBPF3	628	473	701	610	445	502	412	341
RP11-293F5.6	0	0	0	0	0	0	0	0
ALPL	0	0	0	0	0	0	1	0
RP11-63N8.3	0	0	0	0	0	0	0	0
RAP1GAP	7	21	5	18	11	10	2	9
USP48	5582	3893	6271	5021	5018	4367	5069	3218
RP11-132G19.3	0	0	0	0	0	0	0	0
LDLRAD2	2	0	3	0	0	0	5	1
HSPG2	398	148	409	188	176	137	207	150
RP11-26H16.1	0	0	0	0	0	0	0	0
RP11-26H16.4	12	2	17	1	21	3	23	7
CELA3B	0	0	0	0	0	0	0	0
RN7SL386P	0	0	0	0	0	0	0	0
RNU6-1022P	0	0	0	0	0	0	0	0
CELA3A	0	0	0	0	0	0	0	1
RN7SL186P	0	0	0	0	0	0	0	0
RNU6-776P	0	0	0	0	0	0	0	0
RP1-224A6.3	2	5	2	0	1	2	2	0
RP1-224A6.4	421	242	520	396	563	418	618	354
CDC42	11748	9921	12971	12845	13350	12883	13269	9617
RP1-224A6.6	13	0	20	5	6	7	23	2
RP1-224A6.8	8	2	8	6	8	3	5	3
RP1-224A6.9	5	5	13	13	5	9	7	5
WNT4	47	24	26	44	29	34	45	31
MIR4418	0	0	0	0	0	0	0	0
RP11-415K20.1	0	0	0	0	0	0	0	0
RP11-415K20.2	0	0	0	0	0	0	0	0
ZBTB40	10649	9816	11218	13413	5914	5204	6055	4126
RP1-61A9.4	39	26	37	33	23	15	16	11
EPHA8	6	2	1	2	0	0	1	1
MIR6127	0	0	0	0	0	0	0	0
C1QA	0	0	0	0	0	0	0	0
C1QC	0	0	0	0	0	0	1	0
C1QB	0	0	0	0	0	0	1	2
EPHB2	5	3	0	1	4	7	7	12
MIR4684	0	0	0	0	0	0	0	0
RP11-69E9.1	0	0	0	0	0	0	0	0
MIR4253	0	0	0	0	0	0	0	0
LACTBL1	0	0	0	0	1	0	0	0
C1orf234	0	0	1	1	0	0	1	0
KDM1A	3810	3083	4056	4116	3730	3639	3695	2743
RP1-184J9.2	2	0	0	0	1	0	0	0
MIR3115	0	0	0	0	0	0	0	0
MIR4419A	0	0	0	1	0	0	0	0
LUZP1	1417	1501	1322	1840	1585	2066	1477	1498
RP5-979D14.1	2	2	0	1	0	0	0	0
RNU6-514P	0	0	0	0	0	0	0	0
RNU6-135P	0	0	0	0	0	0	0	0
HTR1D	0	0	0	1	1	0	2	0
RP5-1057J7.1	0	0	0	0	0	0	0	0
RP5-1057J7.6	993	569	1078	722	1177	804	1176	570
RP5-1057J7.8	12	8	20	16	12	5	7	12
HNRNPR	7041	5360	7166	6929	10777	8834	10911	7253
ZNF436	773	563	747	786	553	561	515	436
C1orf213	289	197	309	273	203	160	216	127
RP5-1057J7.7	24	16	21	18	13	13	15	8
TCEA3	2473	1405	2693	1936	1467	960	1620	809
RP4-654C18.1	1	1	0	0	0	0	1	0
ASAP3	33	24	29	33	32	33	33	32
E2F2	878	369	978	471	5956	5375	6145	4152
RP1-150O5.3	7	5	11	3	9	2	3	6
ID3	537	272	561	353	683	369	800	288
MDS2	33	0	51	16	54	4	74	4
RP11-223J15.2	0	0	0	0	0	0	0	0
RPL11	50875	27989	56134	38498	47796	31221	51273	26214
ELOA	1854	1732	2004	2267	2059	2326	2019	1685
RP5-886K2.3	78	39	72	55	60	65	71	34
PITHD1	2005	1786	2108	2235	2242	1910	2248	1674
LYPLA2	3547	3497	3847	4633	3621	4439	4042	3440
GALE	350	359	339	503	540	677	577	533
HMGCL	1022	796	1226	1118	1120	1161	1175	1002
FUCA1	526	453	679	655	489	683	514	413
CNR2	59	15	105	22	37	37	34	43
RP11-4M23.2	3	0	7	0	7	2	2	2
RP11-4M23.3	0	1	1	0	0	0	2	0
MIR378F	0	0	0	0	0	0	0	0
RP11-4M23.4	0	1	0	0	0	0	0	3
PNRC2	3292	1786	3425	2323	4740	2974	4626	2260
SRSF10	10903	8826	11521	11435	13436	12044	14259	9219
RP11-4M23.7	0	0	0	0	0	0	0	0
RP11-293P20.2	0	0	0	0	0	0	0	0
MYOM3	0	2	0	0	1	2	0	0
RP11-293P20.4	0	0	0	0	0	0	0	0
IL22RA1	0	2	0	0	0	1	1	1
IFNLR1	284	1113	281	1317	255	1084	230	858
RP11-10N16.2	0	0	0	3	0	2	0	1
RP11-10N16.3	0	0	0	0	0	0	0	0
GRHL3	2	2	1	4	6	14	4	9
STPG1	188	234	222	285	339	430	334	362
NIPAL3	3604	2447	3687	3142	3782	3891	3570	2739
RCAN3	10909	6384	11508	8299	8424	6282	8512	4787
RP4-594I10.3	0	0	0	0	0	0	0	0
NCMAP	4	13	7	23	13	9	7	10
RP11-496D1.2	0	0	0	0	0	0	0	0
SRRM1	10045	6630	10664	8744	7500	5671	7676	4523
RP11-373M8.2	0	0	0	0	2	0	0	0
CLIC4	222	410	211	500	225	572	242	343
RNU6-1208P	0	0	0	0	0	0	0	0
RUNX3	10636	11349	11005	14449	9649	14756	9748	10850
MIR6731	5	3	5	12	4	4	0	5
RP11-84D1.1	22	34	27	46	18	37	21	46
RP11-84D1.2	22	1	23	9	14	4	9	3
MIR4425	0	0	0	0	1	0	0	1
RP4-799D16.1	1	0	0	0	0	3	0	0
RP4-781L3.1	0	0	0	0	0	0	0	0
RP4-706G24.1	0	0	0	0	1	0	0	0
SYF2	3494	2354	3740	3103	3150	2826	3183	2100
RP3-465N24.7	150	117	190	138	177	128	175	85
RP3-465N24.8	19	9	30	17	20	10	15	14
RSRP1	13795	8184	14629	10333	13752	10140	14375	8064
RP3-465N24.6	15	9	15	18	11	7	10	9
RP3-465N24.5	123	66	123	68	76	33	55	26
RHD	71	34	46	37	57	29	67	38
RP11-335G20.1	5	2	13	3	6	9	12	3
RP11-335G20.7	70	33	61	48	38	26	46	22
TMEM50A	6596	6405	6847	8122	6594	8344	6834	6404
RHCE	15	14	17	10	9	4	13	5
RP3-469D22.1	0	1	0	1	0	2	1	0
TMEM57	2616	2037	2797	2763	2078	2065	2219	1583
LDLRAP1	5828	2782	6349	3715	5779	3091	6294	2347
RP11-70P17.1	24	25	34	44	24	20	23	11
MAN1C1	4360	5207	4872	7188	7105	9680	7606	7432
RP1-187B23.1	40	48	56	78	43	54	39	48
SEPN1	1164	1374	1220	1773	1139	1316	1280	1028
RP1-317E23.6	0	0	0	0	0	0	0	0
RP1-317E23.3	27	15	41	31	36	40	37	16
MTFR1L	1920	1573	2136	2252	1639	1856	1765	1383
RP1-317E23.7	0	0	0	0	0	0	0	0
AUNIP	43	19	31	27	204	214	203	156
RP1-125I3.2	2	2	0	2	1	4	3	0
PAQR7	235	166	221	235	192	175	230	112
STMN1	2189	795	2328	1247	21321	15090	22256	12105
RP1-125I3.7	0	0	1	0	1	6	4	8
RP1-125I3.4	0	0	1	0	0	3	0	1
MIR3917	0	0	0	0	1	0	0	0
PAFAH2	1935	1206	2180	1548	1454	1359	1448	1019
RNU6-110P	1	0	0	0	1	0	0	0
RF00492	0	0	0	0	0	0	0	0
RF00283	0	0	0	0	0	0	0	0
EXTL1	0	0	1	1	1	2	1	1
SLC30A2	0	0	0	0	0	0	0	0
RP11-96L14.9	0	0	0	0	0	0	0	0
TRIM63	0	2	2	5	0	1	0	3
PDIK1L	908	643	874	786	1075	917	1122	713
FAM110D	1	0	0	3	0	3	2	3
RP11-96L14.8	0	0	0	0	0	0	0	0
RP11-96L14.7	13	9	17	27	7	13	16	13
ZNF593	2	1	3	1	3	0	0	0
CNKSR1	453	432	465	600	336	370	414	320
CATSPER4	0	6	2	4	2	2	2	7
RP11-231P20.2	5	4	5	5	1	13	5	2
RP11-231P20.6	0	0	1	0	0	1	0	0
CEP85	2438	2353	2547	3012	3282	3451	3318	2834
RP11-231P20.5	5	3	1	2	1	5	6	1
SH3BGRL3	16054	13404	16829	18374	17978	26371	19752	21453
UBXN11	1963	717	2139	1074	3055	2289	3291	2050
CD52	12108	4933	12918	6673	13720	14283	15300	11677
CRYBG2	120	70	129	81	149	196	112	194
RP11-569G9.7	4	6	4	4	1	12	9	1
ZNF683	153	0	156	2	84	7	9	8
LIN28A	1	1	1	3	2	7	2	1
DHDDS	2686	2450	3009	3408	2055	2613	2128	1924
RP3-476K8.4	5	12	10	10	11	5	16	7
RP3-476K8.3	24	8	23	21	32	21	17	18
HMGN2	6702	5147	7329	6714	19409	14908	20020	11890
RP11-492M19.1	1	0	0	1	0	0	0	0
RPS6KA1	10118	6185	10527	8162	10555	10919	10862	8563
MIR1976	0	0	0	0	0	1	0	0
RN7SL679P	0	0	0	0	0	0	0	0
RNU7-29P	0	0	0	0	0	0	0	0
RP11-492M19.3	0	0	0	0	0	0	0	0
RF01210	8	7	11	10	11	15	4	9
RP4-785J1.1	0	0	0	0	0	0	0	0
RP5-968P14.2	28	14	19	18	14	30	17	8
ARID1A	10179	9310	10362	12092	10284	11395	10547	8544
PIGV	1413	721	1438	984	1075	988	1069	767
RN7SL165P	4	2	12	3	4	0	5	4
ZDHHC18	5009	4598	5314	6257	5290	6479	5493	5174
SFN	24	38	18	43	72	117	69	81
RP1-50O24.6	0	0	0	0	0	0	0	0
GPN2	2512	2439	2807	3194	2192	2201	2338	1871
GPATCH3	754	555	880	803	746	745	714	537
NUDC	3548	3199	3812	4118	4678	4227	4867	3590
NR0B2	2	0	4	3	1	1	0	0
KDF1	1	1	1	0	15	1	19	3
RP11-344H11.4	1	1	1	0	0	2	2	1
RP11-344H11.5	0	0	0	0	0	0	0	0
RP11-344H11.6	0	0	0	0	0	0	0	0
TRNP1	2	6	0	0	2	1	0	0
FAM46B	0	1	0	0	0	0	0	2
SLC9A1	1501	1221	1552	1706	1716	2209	1873	1664
RP11-40H20.5	0	0	0	0	0	0	0	1
RP11-40H20.1	0	1	1	1	0	1	0	0
RP11-40H20.2	19	16	20	12	20	12	18	12
RP11-40H20.3	0	0	0	0	0	0	0	0
RP11-40H20.4	0	0	0	0	0	0	0	0
WDTC1	4073	2978	4320	3987	3940	3990	3897	2931
RP11-4K3__A.3	15	16	15	18	10	4	12	8
TMEM222	2371	2165	2570	2900	2232	2568	2502	2112
RNU6-48P	11	11	8	13	2	3	4	2
RP11-4K3__A.5	69	59	50	64	38	38	27	43
SYTL1	12821	7181	13646	9724	11263	10537	12596	8678
MAP3K6	155	159	180	219	333	519	440	372
FCN3	0	0	0	0	0	0	1	1
CD164L2	0	2	0	0	1	1	1	0
RP1-144C9.2	0	0	0	0	0	0	0	0
GPR3	34	35	41	64	19	62	30	84
WASF2	9291	6677	9827	8559	8256	7699	7650	5651
RP4-752I6.1	0	1	0	0	2	1	0	0
RP1-159A19.4	134	50	134	59	174	86	202	61
AHDC1	1660	1882	1741	2566	1583	2297	1768	1662
FGR	20	14	17	19	24	15	10	13
RP1-159A19.3	18	9	21	19	20	21	27	17
RP11-288L9.1	3	1	1	2	4	4	2	3
IFI6	745	843	938	1223	3056	5018	2631	3801
RP11-288L9.4	22	34	28	59	79	144	82	105
RNU6-949P	0	0	0	0	0	0	0	0
RP11-288L9.3	0	0	0	0	0	0	0	0
RNU6-424P	0	0	0	0	0	0	0	0
FAM76A	967	1058	1105	1407	904	1024	949	823
RP3-426I6.2	2	10	1	15	4	17	4	6
RP3-426I6.3	1	1	0	1	0	0	1	0
STX12	1930	2306	1933	3220	1672	2560	1695	1857
RP3-426I6.5	9	11	8	11	2	11	7	6
RP3-426I6.6	16	9	9	18	16	28	17	22
RNU6-1245P	1	2	0	1	2	1	1	0
PPP1R8	2627	2039	2748	2663	2909	2615	2857	2095
SCARNA1	3	4	2	2	1	4	1	4
THEMIS2	5305	2562	5767	3545	4882	4303	5443	3369
RPA2	3607	3029	3788	3731	5149	5166	5416	4052
SMPDL3B	15	18	25	20	20	36	40	38
RP11-460I13.2	0	0	0	0	0	1	1	0
XKR8	807	672	842	817	797	778	878	603
EYA3	2353	2249	2541	3035	1900	2320	2000	1765
RP11-460I13.6	4	3	5	10	5	9	5	4
RN7SL559P	7	3	9	6	3	5	3	4
RP5-1053E7.1	9	5	5	8	6	14	9	6
RP5-1053E7.2	0	0	0	0	0	0	0	0
RP5-1053E7.3	0	0	0	0	1	0	0	1
RNU6-176P	0	0	0	0	0	0	0	0
PTAFR	29	13	28	23	28	18	38	19
DNAJC8	4305	3331	4477	4368	5328	4746	5522	3784
ATPIF1	3183	2485	3567	3300	4216	3843	4316	3115
RP5-1092A3.4	415	304	444	430	527	495	549	420
RP5-1092A3.5	22	11	31	21	26	31	28	19
SESN2	771	860	722	1107	848	1582	937	1291
MED18	700	624	808	793	964	1086	1111	849
PHACTR4	2129	1814	2156	2367	2077	2020	2127	1576
RP1-308E4.1	0	0	2	2	1	0	0	2
RNU6ATAC27P	0	0	2	0	0	1	0	0
RCC1	2098	1161	2209	1387	3474	2685	3633	2082
SNHG3	5344	4004	5694	5023	4754	3299	5256	2624
SNORA73A	0	0	0	0	0	0	0	0
SNORA73B	93	71	104	78	94	65	119	60
RP4-669K10.3	8	7	10	10	15	7	10	7
RP4-669K10.8	65	57	88	86	85	107	125	88
TRNAU1AP	1761	2168	1955	2687	2031	2697	2223	2267
SNHG12	2189	2187	2473	2962	1794	1759	1866	1443
SNORD99	31	35	36	42	34	35	40	31
SNORA61	0	0	0	0	0	0	0	0
SNORA44	0	0	0	0	0	0	0	0
SNORA16A	0	0	0	0	0	0	0	0
TAF12	1103	836	1148	1135	1451	1736	1474	1290
RAB42	5	9	11	11	7	11	15	17
RP11-442N24__B.1	4	6	9	15	12	7	10	2
RNU11	0	2	2	1	1	0	1	2
GMEB1	893	833	1075	1113	1038	1162	1020	907
RF00422	4	2	10	7	6	12	6	5
YTHDF2	3566	3102	3778	4057	3652	3721	4007	2891
OPRD1	32	10	41	22	11	12	10	8
RP1-212P9.3	4	2	5	6	1	1	0	0
EPB41	11682	5277	11649	6539	11326	7032	10068	4957
RP4-604A21.1	20	9	16	17	17	10	18	6
RF00017	335	294	379	377	286	309	312	302
TMEM200B	5	3	0	0	1	1	2	0
RP11-242O24.3	0	0	0	1	0	0	0	0
SRSF4	7963	7119	8895	9883	8808	9130	8969	6965
RF02271	34	45	42	42	28	24	29	22
MECR	635	493	743	603	615	513	635	444
RP11-467D18.2	17	5	11	15	6	8	7	4
PTPRU	1	8	2	6	4	3	6	4
RP3-437I16.1	0	0	0	0	0	0	0	0
RP11-810H18.1	0	0	0	0	0	0	0	0
RP4-656G21.1	0	0	0	0	0	0	0	0
RP11-179G8.2	0	0	0	0	0	0	0	0
RP11-179G8.1	0	0	0	0	0	0	0	0
RP11-111I12.1	0	0	0	0	0	0	0	0
RP5-893G23.1	0	0	0	0	0	0	0	0
RP3-357I16.1	0	0	0	0	0	0	0	0
RP4-591L5.1	0	0	0	0	0	0	0	0
RP4-591L5.2	0	0	0	0	0	0	0	0
MATN1	16	10	17	17	6	4	11	3
RP5-1166H10.2	115	50	173	74	141	66	172	56
LAPTM5	43312	39321	45887	52840	36512	51970	40250	41304
MIR4420	18	17	17	14	12	20	6	25
RP5-1125N11.1	0	0	0	0	0	0	0	0
RP5-1125N11.2	0	0	2	0	0	1	0	0
RN7SKP91	0	0	0	0	0	0	0	0
RP1-65J11.5	0	0	0	0	0	0	0	0
SDC3	19	57	12	78	78	108	75	101
RN7SL371P	0	0	0	0	0	0	0	0
PUM1	4829	3081	4874	3936	3855	3442	3819	2473
RP11-201O14.1	0	0	0	1	1	0	1	0
RP11-201O14.2	0	0	0	0	1	0	0	0
SEPW1P	0	0	0	0	0	0	0	0
RP11-490K7.1	0	0	0	0	0	0	0	0
NKAIN1	0	0	0	0	1	1	1	0
SNRNP40	1948	1486	2139	2049	2827	2634	2973	2078
RP11-490K7.4	32	36	26	40	37	18	36	21
ZCCHC17	778	666	809	764	862	978	930	676
RP11-266K22.2	2	2	0	1	0	1	0	0
FABP3	31	64	24	113	24	42	27	34
SERINC2	2	26	2	31	14	39	5	30
RP11-439L8.2	0	0	0	0	0	0	0	0
RNU6-40P	0	0	0	0	0	0	0	0
RP11-439L8.3	0	0	3	0	0	0	0	1
RP11-73M7.10	0	0	0	1	1	11	2	2
RP11-73M7.1	0	1	0	0	0	0	0	0
TINAGL1	2	0	0	0	2	1	0	5
HCRTR1	13	20	27	11	9	8	7	5
PEF1	2384	2213	2503	2875	2427	3000	2703	2280
RP11-73M7.6	10	18	12	18	9	15	17	5
RP11-73M7.9	0	3	0	1	2	1	1	6
COL16A1	1	3	1	5	9	8	4	4
ADGRB2	5	9	4	12	70	69	66	30
MIR4254	0	0	0	0	0	0	0	0
RP11-84A19.3	0	0	0	0	0	0	0	0
SPOCD1	0	4	0	0	6	4	1	3
RP11-84A19.2	0	1	0	0	0	0	0	0
RP11-84A19.4	16	16	16	21	15	27	8	18
PTP4A2	11461	9517	11793	12152	14107	13915	13966	10187
RP4-534N18.2	8	10	11	6	8	10	9	12
RP4-534N18.4	1	0	0	0	0	1	0	0
KHDRBS1	8530	6142	8825	7784	10083	8580	10245	6432
RP11-277A4.4	2	0	4	5	7	4	6	4
TMEM39B	976	743	1083	918	1280	1005	1251	854
MIR5585	0	2	0	0	0	0	0	0
KPNA6	4302	3585	4611	4687	4433	4249	4358	3020
RP4-622L5.2	0	0	0	0	0	0	0	0
TXLNA	5414	4600	5828	5848	5742	5895	6010	4623
CCDC28B	512	394	561	535	564	700	600	490
RP4-622L5.7	18	9	14	13	14	10	7	10
IQCC	146	136	193	163	379	336	337	279
DCDC2B	18	19	23	16	24	23	26	9
TMEM234	243	160	282	229	280	272	275	235
EIF3I	6777	6528	7504	8911	6942	7967	7676	6569
MTMR9L	34	90	59	92	64	97	58	71
FAM167B	20	32	24	23	17	71	43	51
LCK	23683	18165	25448	25078	24614	25055	25753	19940
HDAC1	9076	7853	9866	10574	12002	11817	12155	8973
MARCKSL1	729	647	677	930	1377	1475	1493	1221
RP4-811H24.9	2	4	2	4	2	4	2	0
TSSK3	24	19	34	25	24	14	19	18
FAM229A	814	650	840	878	560	511	641	409
BSDC1	4810	4371	5218	5507	4143	4821	4255	3588
RP11-395N6.1	0	0	0	0	0	0	0	0
RP11-395N6.4	0	0	0	0	0	0	0	0
RP11-395N6.2	0	0	0	1	0	0	0	0
RN7SL122P	0	0	0	0	0	0	0	0
RP1-27O5.3	0	0	0	0	0	0	0	0
ZBTB8B	0	0	0	0	2	0	2	0
ZBTB8A	11	17	12	19	25	24	25	18
ZBTB8OS	1127	994	1265	1413	1228	1414	1364	1131
RBBP4	7999	5274	8508	6599	9917	7559	10131	6031
SYNC	0	1	0	0	0	0	0	2
RP11-114B7.6	0	0	0	0	1	0	0	0
KIAA1522	115	216	147	304	257	565	256	359
YARS	11777	7759	12835	10237	7501	8669	7857	6788
S100PBP	4399	2717	4837	3883	3496	3236	3886	2493
FNDC5	33	44	37	52	39	49	37	32
HPCA	1	5	10	7	5	5	6	1
TMEM54	2	2	2	4	4	11	5	3
RNF19B	1847	2027	2095	2781	1716	2882	1789	2175
RP5-1174N9.2	3	4	3	4	2	7	3	3
RP4-803A2.1	4	8	15	1	12	3	9	8
RP4-803A2.2	14	10	7	9	8	8	11	3
RP1-117O3.2	0	2	0	0	0	4	1	3
AK2	4301	3780	4917	4660	5399	4776	5433	3643
AZIN2	954	768	1013	1009	702	898	750	814
RP11-131M11.2	148	93	152	119	106	75	103	57
TRIM62	1288	958	1527	1163	1171	1193	1230	971
RP11-131M11.3	87	43	102	77	86	87	89	78
RP11-131M11.4	0	1	1	0	0	2	0	0
ZNF362	1208	829	1362	1122	1373	1006	1390	889
RP11-415J8.7	7	2	10	16	1	8	6	1
A3GALT2	1	2	6	0	0	1	1	0
RP11-415J8.3	71	66	97	119	81	107	89	87
PHC2	2358	1836	2389	2613	2623	2844	2906	2317
MIR3605	0	0	5	4	4	0	6	4
RN7SKP16	12	24	7	18	9	20	6	10
RP11-415J8.5	0	0	1	1	8	2	1	1
RP1-149P10.1	0	0	0	0	0	0	0	0
ZSCAN20	40	64	31	96	52	88	64	99
RP4-580O19.2	0	0	1	3	1	3	1	0
CSMD2	1	0	2	3	1	3	3	1
HSPD1P14	0	0	0	0	0	0	1	0
HMGB4	0	0	0	0	0	0	1	0
RP5-1007G16.1	0	0	0	0	0	1	0	0
RNA5SP42	0	0	0	0	0	0	0	0
C1orf94	0	0	0	0	0	0	0	0
RP4-657M3.2	0	0	0	0	0	0	0	0
MIR552	0	0	0	0	0	0	0	0
SMIM12	2031	1880	2143	2529	1895	2243	2055	1730
GJB5	0	0	4	0	0	0	1	0
GJB4	2	0	1	0	0	0	1	1
RP1-34M23.5	0	0	0	0	1	0	0	0
GJB3	0	2	0	0	2	3	0	1
GJA4	0	0	0	1	0	0	0	0
RP5-997D16.2	238	207	279	294	185	207	199	125
DLGAP3	31	27	39	15	21	28	52	15
RP11-244H3.5	252	170	278	255	241	164	245	111
RP11-244H3.1	90	59	101	62	92	56	87	50
RP11-244H3.4	0	0	0	0	0	0	0	0
TMEM35B	0	0	0	0	0	3	0	0
ZMYM6	1788	1376	1886	1724	1357	1185	1372	976
RP11-248I9.2	0	0	0	0	0	0	0	0
ZMYM1	720	538	821	772	873	809	898	555
RP11-181E22.1	0	0	0	0	0	1	0	0
RP11-181E22.4	0	2	0	9	6	2	6	1
SFPQ	24750	19938	26526	25716	24833	21165	25121	16088
ZMYM4	2353	2114	2449	2676	1976	2013	1988	1443
